,Id,Calories,hour,hour_cat
6188,2347167796,64,17,5
6189,2347167796,143,18,5
6190,2347167796,92,19,5
6191,2347167796,82,20,6
6192,2347167796,80,21,6
6193,2347167796,62,22,6
6194,2347167796,57,23,6
6195,2347167796,57,0,1
6196,2347167796,57,1,1
6197,2347167796,57,2,1
6198,2347167796,57,3,1
6199,2347167796,57,4,2
6200,2347167796,57,5,2
6201,2347167796,60,6,2
6202,2347167796,76,7,2
6203,2347167796,106,8,3
6204,2347167796,79,9,3
6205,2347167796,88,10,3
6206,2347167796,82,11,3
6207,2347167796,92,12,4
6208,2347167796,83,13,4
6209,2347167796,114,14,4
6210,2347167796,84,15,4
6211,2347167796,83,16,5
6212,2347167796,95,17,5
6213,2347167796,148,18,5
6214,2347167796,297,19,5
6215,2347167796,145,20,6
6216,2347167796,94,21,6
6217,2347167796,68,22,6
6218,2347167796,59,23,6
6219,2347167796,58,0,1
6220,2347167796,56,1,1
6221,2347167796,61,2,1
6222,2347167796,57,3,1
6223,2347167796,56,4,2
6224,2347167796,57,5,2
6225,2347167796,77,6,2
6226,2347167796,60,7,2
6227,2347167796,145,8,3
6228,2347167796,77,9,3
6229,2347167796,69,10,3
6230,2347167796,96,11,3
6231,2347167796,84,12,4
6232,2347167796,78,13,4
6233,2347167796,86,14,4
6234,2347167796,89,15,4
6235,2347167796,80,16,5
6236,2347167796,79,17,5
6237,2347167796,127,18,5
6238,2347167796,71,19,5
6239,2347167796,79,20,6
6240,2347167796,67,21,6
6241,2347167796,90,22,6
6242,2347167796,57,23,6
6243,2347167796,57,0,1
6244,2347167796,58,1,1
6245,2347167796,57,2,1
6246,2347167796,57,3,1
6247,2347167796,59,4,2
6248,2347167796,57,5,2
6249,2873212765,53,0,1
6250,2873212765,53,1,1
6251,2873212765,53,2,1
6252,2873212765,53,3,1
6253,2873212765,53,4,2
6254,2873212765,94,5,2
6255,2873212765,63,6,2
6256,2873212765,120,7,2
6257,2873212765,137,8,3
6258,2873212765,141,9,3
6259,2873212765,118,10,3
6260,2873212765,71,11,3
6261,2873212765,151,12,4
6262,2873212765,111,13,4
6263,2873212765,69,14,4
6264,2873212765,64,15,4
6265,2873212765,76,16,5
6266,2873212765,70,17,5
6267,2873212765,123,18,5
6268,2873212765,75,19,5
6269,2873212765,74,20,6
6270,2873212765,57,21,6
6271,2873212765,53,22,6
6272,2873212765,53,23,6
6273,2873212765,53,0,1
6274,2873212765,53,1,1
6275,2873212765,53,2,1
6276,2873212765,53,3,1
6277,2873212765,53,4,2
6278,2873212765,87,5,2
6279,2873212765,79,6,2
6280,2873212765,98,7,2
6281,2873212765,122,8,3
6282,2873212765,133,9,3
6283,2873212765,118,10,3
6284,2873212765,93,11,3
6285,2873212765,134,12,4
6286,2873212765,121,13,4
6287,2873212765,70,14,4
6288,2873212765,87,15,4
6289,2873212765,82,16,5
6290,2873212765,101,17,5
6291,2873212765,80,18,5
6292,2873212765,73,19,5
6293,2873212765,68,20,6
6294,2873212765,57,21,6
6295,2873212765,81,22,6
6296,2873212765,58,23,6
6297,2873212765,53,0,1
6298,2873212765,53,1,1
6299,2873212765,53,2,1
6300,2873212765,53,3,1
6301,2873212765,53,4,2
6302,2873212765,53,5,2
6303,2873212765,77,6,2
6304,2873212765,123,7,2
6305,2873212765,119,8,3
6306,2873212765,121,9,3
6307,2873212765,114,10,3
6308,2873212765,77,11,3
6309,2873212765,84,12,4
6310,2873212765,104,13,4
6311,2873212765,92,14,4
6312,2873212765,97,15,4
6313,2873212765,54,16,5
6314,2873212765,87,17,5
6315,2873212765,98,18,5
6316,2873212765,74,19,5
6317,2873212765,77,20,6
6318,2873212765,73,21,6
6319,2873212765,53,22,6
6320,2873212765,53,23,6
6321,2873212765,53,0,1
6322,2873212765,53,1,1
6323,2873212765,53,2,1
6324,2873212765,53,3,1
6325,2873212765,53,4,2
6326,2873212765,92,5,2
6327,2873212765,95,6,2
6328,2873212765,110,7,2
6329,2873212765,104,8,3
6330,2873212765,117,9,3
6331,2873212765,109,10,3
6332,2873212765,99,11,3
6333,2873212765,130,12,4
6334,2873212765,106,13,4
6335,2873212765,125,14,4
6336,2873212765,97,15,4
6337,2873212765,112,16,5
6338,2873212765,76,17,5
6339,2873212765,91,18,5
6340,2873212765,71,19,5
6341,2873212765,95,20,6
6342,2873212765,66,21,6
6343,2873212765,53,22,6
6344,2873212765,53,23,6
6345,2873212765,53,0,1
6346,2873212765,53,1,1
6347,2873212765,53,2,1
6348,2873212765,53,3,1
6349,2873212765,53,4,2
6350,2873212765,53,5,2
6351,2873212765,53,6,2
6352,2873212765,287,7,2
6353,2873212765,202,8,3
6354,2873212765,73,9,3
6355,2873212765,79,10,3
6356,2873212765,93,11,3
6357,2873212765,115,12,4
6358,2873212765,54,13,4
6359,2873212765,103,14,4
6360,2873212765,135,15,4
6361,2873212765,83,16,5
6362,2873212765,101,17,5
6363,2873212765,75,18,5
6364,2873212765,90,19,5
6365,2873212765,95,20,6
6366,2873212765,70,21,6
6367,2873212765,64,22,6
6368,2873212765,60,23,6
6369,2873212765,82,0,1
6370,2873212765,53,1,1
6371,2873212765,53,2,1
6372,2873212765,53,3,1
6373,2873212765,53,4,2
6374,2873212765,53,5,2
6375,2873212765,53,6,2
6376,2873212765,53,7,2
6377,2873212765,53,8,3
6378,2873212765,53,9,3
6379,2873212765,62,10,3
6380,2873212765,54,11,3
6381,2873212765,56,12,4
6382,2873212765,120,13,4
6383,2873212765,94,14,4
6384,2873212765,65,15,4
6385,2873212765,58,16,5
6386,2873212765,79,17,5
6387,2873212765,70,18,5
6388,2873212765,82,19,5
6389,2873212765,70,20,6
6390,2873212765,58,21,6
6391,2873212765,53,22,6
6392,2873212765,53,23,6
6393,2873212765,53,0,1
6394,2873212765,53,1,1
6395,2873212765,53,2,1
6396,2873212765,53,3,1
6397,2873212765,53,4,2
6398,2873212765,78,5,2
6399,2873212765,75,6,2
6400,2873212765,111,7,2
6401,2873212765,151,8,3
6402,2873212765,123,9,3
6403,2873212765,103,10,3
6404,2873212765,74,11,3
6405,2873212765,148,12,4
6406,2873212765,110,13,4
6407,2873212765,65,14,4
6408,2873212765,73,15,4
6409,2873212765,78,16,5
6410,2873212765,78,17,5
6411,2873212765,71,18,5
6412,2873212765,63,19,5
6413,2873212765,68,20,6
6414,2873212765,53,21,6
6415,2873212765,53,22,6
6416,2873212765,53,23,6
6417,2873212765,53,0,1
6418,2873212765,53,1,1
6419,2873212765,53,2,1
6420,2873212765,53,3,1
6421,2873212765,53,4,2
6422,2873212765,81,5,2
6423,2873212765,66,6,2
6424,2873212765,88,7,2
6425,2873212765,142,8,3
6426,2873212765,109,9,3
6427,2873212765,129,10,3
6428,2873212765,87,11,3
6429,2873212765,134,12,4
6430,2873212765,119,13,4
6431,2873212765,90,14,4
6432,2873212765,73,15,4
6433,2873212765,82,16,5
6434,2873212765,89,17,5
6435,2873212765,103,18,5
6436,2873212765,63,19,5
6437,2873212765,63,20,6
6438,2873212765,63,21,6
6439,2873212765,58,22,6
6440,2873212765,53,23,6
6441,2873212765,53,0,1
6442,2873212765,53,1,1
6443,2873212765,53,2,1
6444,2873212765,53,3,1
6445,2873212765,53,4,2
6446,2873212765,87,5,2
6447,2873212765,71,6,2
6448,2873212765,109,7,2
6449,2873212765,108,8,3
6450,2873212765,119,9,3
6451,2873212765,109,10,3
6452,2873212765,89,11,3
6453,2873212765,148,12,4
6454,2873212765,121,13,4
6455,2873212765,65,14,4
6456,2873212765,74,15,4
6457,2873212765,99,16,5
6458,2873212765,231,17,5
6459,2873212765,58,18,5
6460,2873212765,65,19,5
6461,2873212765,85,20,6
6462,2873212765,90,21,6
6463,2873212765,60,22,6
6464,2873212765,53,23,6
6465,2873212765,52,0,1
6466,2873212765,52,1,1
6467,2873212765,52,2,1
6468,2873212765,52,3,1
6469,2873212765,52,4,2
6470,2873212765,52,5,2
6471,2873212765,77,6,2
6472,2873212765,147,7,2
6473,2873212765,99,8,3
6474,2873212765,123,9,3
6475,2873212765,116,10,3
6476,2873212765,74,11,3
6477,2873212765,91,12,4
6478,2873212765,105,13,4
6479,2873212765,106,14,4
6480,2873212765,103,15,4
6481,2873212765,113,16,5
6482,2873212765,109,17,5
6483,2873212765,84,18,5
6484,2873212765,60,19,5
6485,2873212765,75,20,6
6486,2873212765,69,21,6
6487,2873212765,52,22,6
6488,2873212765,52,23,6
6489,2873212765,52,0,1
6490,2873212765,52,1,1
6491,2873212765,52,2,1
6492,2873212765,52,3,1
6493,2873212765,52,4,2
6494,2873212765,80,5,2
6495,2873212765,73,6,2
6496,2873212765,114,7,2
6497,2873212765,114,8,3
6498,2873212765,115,9,3
6499,2873212765,132,10,3
6500,2873212765,84,11,3
6501,2873212765,130,12,4
6502,2873212765,118,13,4
6503,2873212765,70,14,4
6504,2873212765,86,15,4
6505,2873212765,94,16,5
6506,2873212765,102,17,5
6507,2873212765,76,18,5
6508,2873212765,67,19,5
6509,2873212765,57,20,6
6510,2873212765,54,21,6
6511,2873212765,61,22,6
6512,2873212765,63,23,6
6513,2873212765,52,0,1
6514,2873212765,52,1,1
6515,2873212765,52,2,1
6516,2873212765,52,3,1
6517,2873212765,52,4,2
6518,2873212765,52,5,2
6519,2873212765,52,6,2
6520,2873212765,80,7,2
6521,2873212765,316,8,3
6522,2873212765,79,9,3
6523,2873212765,92,10,3
6524,2873212765,84,11,3
6525,2873212765,79,12,4
6526,2873212765,143,13,4
6527,2873212765,118,14,4
6528,2873212765,114,15,4
6529,2873212765,71,16,5
6530,2873212765,65,17,5
6531,2873212765,86,18,5
6532,2873212765,85,19,5
6533,2873212765,60,20,6
6534,2873212765,55,21,6
6535,2873212765,73,22,6
6536,2873212765,52,23,6
6537,2873212765,52,0,1
6538,2873212765,52,1,1
6539,2873212765,52,2,1
6540,2873212765,52,3,1
6541,2873212765,52,4,2
6542,2873212765,52,5,2
6543,2873212765,52,6,2
6544,2873212765,77,7,2
6545,2873212765,410,8,3
6546,2873212765,73,9,3
6547,2873212765,71,10,3
6548,2873212765,93,11,3
6549,2873212765,90,12,4
6550,2873212765,55,13,4
6551,2873212765,77,14,4
6552,2873212765,75,15,4
6553,2873212765,78,16,5
6554,2873212765,73,17,5
6555,2873212765,56,18,5
6556,2873212765,62,19,5
6557,2873212765,64,20,6
6558,2873212765,68,21,6
6559,2873212765,52,22,6
6560,2873212765,52,23,6
6561,2873212765,52,0,1
6562,2873212765,52,1,1
6563,2873212765,52,2,1
6564,2873212765,52,3,1
6565,2873212765,52,4,2
6566,2873212765,81,5,2
6567,2873212765,73,6,2
6568,2873212765,92,7,2
6569,2873212765,111,8,3
6570,2873212765,147,9,3
6571,2873212765,139,10,3
6572,2873212765,101,11,3
6573,2873212765,123,12,4
6574,2873212765,102,13,4
6575,2873212765,58,14,4
6576,2873212765,69,15,4
6577,2873212765,100,16,5
6578,2873212765,80,17,5
6579,2873212765,83,18,5
6580,2873212765,66,19,5
6581,2873212765,52,20,6
6582,2873212765,63,21,6
6583,2873212765,52,22,6
6584,2873212765,52,23,6
6585,2873212765,52,0,1
6586,2873212765,52,1,1
6587,2873212765,52,2,1
6588,2873212765,52,3,1
6589,2873212765,52,4,2
6590,2873212765,77,5,2
6591,2873212765,68,6,2
6592,2873212765,94,7,2
6593,2873212765,143,8,3
6594,2873212765,118,9,3
6595,2873212765,107,10,3
6596,2873212765,81,11,3
6597,2873212765,123,12,4
6598,2873212765,105,13,4
6599,2873212765,59,14,4
6600,2873212765,63,15,4
6601,2873212765,70,16,5
6602,2873212765,87,17,5
6603,2873212765,105,18,5
6604,2873212765,94,19,5
6605,2873212765,58,20,6
6606,2873212765,61,21,6
6607,2873212765,52,22,6
6608,2873212765,52,23,6
6609,2873212765,52,0,1
6610,2873212765,52,1,1
6611,2873212765,52,2,1
6612,2873212765,52,3,1
6613,2873212765,52,4,2
6614,2873212765,52,5,2
6615,2873212765,291,6,2
6616,2873212765,171,7,2
6617,2873212765,75,8,3
6618,2873212765,115,9,3
6619,2873212765,104,10,3
6620,2873212765,73,11,3
6621,2873212765,121,12,4
6622,2873212765,60,13,4
6623,2873212765,58,14,4
6624,2873212765,63,15,4
6625,2873212765,52,16,5
6626,2873212765,83,17,5
6627,2873212765,89,18,5
6628,2873212765,69,19,5
6629,2873212765,60,20,6
6630,2873212765,63,21,6
6631,2873212765,52,22,6
6632,2873212765,52,23,6
6633,2873212765,52,0,1
6634,2873212765,52,1,1
6635,2873212765,52,2,1
6636,2873212765,52,3,1
6637,2873212765,52,4,2
6638,2873212765,52,5,2
6639,2873212765,226,6,2
6640,2873212765,133,7,2
6641,2873212765,67,8,3
6642,2873212765,101,9,3
6643,2873212765,87,10,3
6644,2873212765,55,11,3
6645,2873212765,89,12,4
6646,2873212765,85,13,4
6647,2873212765,55,14,4
6648,2873212765,62,15,4
6649,2873212765,60,16,5
6650,2873212765,90,17,5
6651,2873212765,96,18,5
6652,2873212765,74,19,5
6653,2873212765,61,20,6
6654,2873212765,74,21,6
6655,2873212765,52,22,6
6656,2873212765,52,23,6
6657,2873212765,52,0,1
6658,2873212765,52,1,1
6659,2873212765,52,2,1
6660,2873212765,52,3,1
6661,2873212765,52,4,2
6662,2873212765,52,5,2
6663,2873212765,87,6,2
6664,2873212765,68,7,2
6665,2873212765,73,8,3
6666,2873212765,61,9,3
6667,2873212765,72,10,3
6668,2873212765,81,11,3
6669,2873212765,238,12,4
6670,2873212765,62,13,4
6671,2873212765,117,14,4
6672,2873212765,97,15,4
6673,2873212765,70,16,5
6674,2873212765,68,17,5
6675,2873212765,67,18,5
6676,2873212765,70,19,5
6677,2873212765,59,20,6
6678,2873212765,72,21,6
6679,2873212765,52,22,6
6680,2873212765,52,23,6
6681,2873212765,52,0,1
6682,2873212765,52,1,1
6683,2873212765,52,2,1
6684,2873212765,52,3,1
6685,2873212765,52,4,2
6686,2873212765,52,5,2
6687,2873212765,52,6,2
6688,2873212765,55,7,2
6689,2873212765,79,8,3
6690,2873212765,129,9,3
6691,2873212765,96,10,3
6692,2873212765,102,11,3
6693,2873212765,94,12,4
6694,2873212765,68,13,4
6695,2873212765,64,14,4
6696,2873212765,79,15,4
6697,2873212765,64,16,5
6698,2873212765,86,17,5
6699,2873212765,93,18,5
6700,2873212765,153,19,5
6701,2873212765,136,20,6
6702,2873212765,59,21,6
6703,2873212765,52,22,6
6704,2873212765,52,23,6
6705,2873212765,52,0,1
6706,2873212765,52,1,1
6707,2873212765,52,2,1
6708,2873212765,52,3,1
6709,2873212765,52,4,2
6710,2873212765,52,5,2
6711,2873212765,52,6,2
6712,2873212765,52,7,2
6713,2873212765,84,8,3
6714,2873212765,92,9,3
6715,2873212765,125,10,3
6716,2873212765,133,11,3
6717,2873212765,115,12,4
6718,2873212765,67,13,4
6719,2873212765,101,14,4
6720,2873212765,66,15,4
6721,2873212765,59,16,5
6722,2873212765,81,17,5
6723,2873212765,76,18,5
6724,2873212765,84,19,5
6725,2873212765,75,20,6
6726,2873212765,58,21,6
6727,2873212765,52,22,6
6728,2873212765,52,23,6
6729,2873212765,52,0,1
6730,2873212765,52,1,1
6731,2873212765,52,2,1
6732,2873212765,52,3,1
6733,2873212765,52,4,2
6734,2873212765,80,5,2
6735,2873212765,67,6,2
6736,2873212765,117,7,2
6737,2873212765,109,8,3
6738,2873212765,120,9,3
6739,2873212765,104,10,3
6740,2873212765,77,11,3
6741,2873212765,147,12,4
6742,2873212765,109,13,4
6743,2873212765,64,14,4
6744,2873212765,74,15,4
6745,2873212765,98,16,5
6746,2873212765,81,17,5
6747,2873212765,72,18,5
6748,2873212765,68,19,5
6749,2873212765,65,20,6
6750,2873212765,61,21,6
6751,2873212765,52,22,6
6752,2873212765,52,23,6
6753,2873212765,52,0,1
6754,2873212765,52,1,1
6755,2873212765,52,2,1
6756,2873212765,52,3,1
6757,2873212765,52,4,2
6758,2873212765,79,5,2
6759,2873212765,68,6,2
6760,2873212765,94,7,2
6761,2873212765,128,8,3
6762,2873212765,128,9,3
6763,2873212765,101,10,3
6764,2873212765,78,11,3
6765,2873212765,130,12,4
6766,2873212765,122,13,4
6767,2873212765,64,14,4
6768,2873212765,59,15,4
6769,2873212765,77,16,5
6770,2873212765,90,17,5
6771,2873212765,116,18,5
6772,2873212765,67,19,5
6773,2873212765,65,20,6
6774,2873212765,74,21,6
6775,2873212765,52,22,6
6776,2873212765,52,23,6
6777,2873212765,52,0,1
6778,2873212765,52,1,1
6779,2873212765,52,2,1
6780,2873212765,52,3,1
6781,2873212765,52,4,2
6782,2873212765,84,5,2
6783,2873212765,75,6,2
6784,2873212765,98,7,2
6785,2873212765,111,8,3
6786,2873212765,129,9,3
6787,2873212765,119,10,3
6788,2873212765,101,11,3
6789,2873212765,121,12,4
6790,2873212765,105,13,4
6791,2873212765,79,14,4
6792,2873212765,76,15,4
6793,2873212765,107,16,5
6794,2873212765,139,17,5
6795,2873212765,59,18,5
6796,2873212765,81,19,5
6797,2873212765,67,20,6
6798,2873212765,65,21,6
6799,2873212765,85,22,6
6800,2873212765,52,23,6
6801,2873212765,52,0,1
6802,2873212765,52,1,1
6803,2873212765,52,2,1
6804,2873212765,52,3,1
6805,2873212765,52,4,2
6806,2873212765,52,5,2
6807,2873212765,73,6,2
6808,2873212765,140,7,2
6809,2873212765,110,8,3
6810,2873212765,140,9,3
6811,2873212765,183,10,3
6812,2873212765,79,11,3
6813,2873212765,84,12,4
6814,2873212765,98,13,4
6815,2873212765,87,14,4
6816,2873212765,126,15,4
6817,2873212765,102,16,5
6818,2873212765,58,17,5
6819,2873212765,69,18,5
6820,2873212765,75,19,5
6821,2873212765,54,20,6
6822,2873212765,73,21,6
6823,2873212765,52,22,6
6824,2873212765,52,23,6
6825,2873212765,52,0,1
6826,2873212765,52,1,1
6827,2873212765,52,2,1
6828,2873212765,52,3,1
6829,2873212765,52,4,2
6830,2873212765,85,5,2
6831,2873212765,72,6,2
6832,2873212765,104,7,2
6833,2873212765,109,8,3
6834,2873212765,130,9,3
6835,2873212765,125,10,3
6836,2873212765,94,11,3
6837,2873212765,109,12,4
6838,2873212765,114,13,4
6839,2873212765,61,14,4
6840,2873212765,81,15,4
6841,2873212765,108,16,5
6842,2873212765,85,17,5
6843,2873212765,66,18,5
6844,2873212765,68,19,5
6845,2873212765,62,20,6
6846,2873212765,54,21,6
6847,2873212765,55,22,6
6848,2873212765,67,23,6
6849,2873212765,52,0,1
6850,2873212765,52,1,1
6851,2873212765,52,2,1
6852,2873212765,52,3,1
6853,2873212765,52,4,2
6854,2873212765,52,5,2
6855,2873212765,52,6,2
6856,2873212765,210,7,2
6857,2873212765,343,8,3
6858,2873212765,219,9,3
6859,2873212765,52,10,3
6860,2873212765,52,11,3
6861,2873212765,52,12,4
6862,2873212765,52,13,4
6863,2873212765,52,14,4
6864,2873212765,52,15,4
6865,2873212765,52,16,5
6866,2873212765,52,17,5
6867,2873212765,52,18,5
6868,2873212765,52,19,5
6869,2873212765,52,20,6
6870,2873212765,68,21,6
6871,2873212765,59,22,6
6872,2873212765,55,23,6
6873,2873212765,54,0,1
6874,2873212765,52,1,1
6875,2873212765,52,2,1
6876,2873212765,52,3,1
6877,2873212765,52,4,2
6878,2873212765,52,5,2
6879,2873212765,52,6,2
6880,2873212765,264,7,2
6881,2873212765,248,8,3
6882,2873212765,115,9,3
6883,2873212765,117,10,3
6884,2873212765,96,11,3
6885,2873212765,89,12,4
6886,2873212765,76,13,4
6887,2873212765,80,14,4
6888,2873212765,58,15,4
6889,2873212765,108,16,5
6890,2873212765,102,17,5
6891,2873212765,90,18,5
6892,2873212765,59,19,5
6893,2873212765,52,20,6
6894,2873212765,70,21,6
6895,2873212765,52,22,6
6896,2873212765,52,23,6
6897,2873212765,52,0,1
6898,2873212765,52,1,1
6899,2873212765,52,2,1
6900,2873212765,52,3,1
6901,2873212765,52,4,2
6902,2873212765,75,5,2
6903,2873212765,68,6,2
6904,2873212765,98,7,2
6905,2873212765,129,8,3
6906,2873212765,115,9,3
6907,2873212765,134,10,3
6908,2873212765,80,11,3
6909,2873212765,140,12,4
6910,2873212765,120,13,4
6911,2873212765,68,14,4
6912,2873212765,78,15,4
6913,2873212765,107,16,5
6914,2873212765,79,17,5
6915,2873212765,69,18,5
6916,2873212765,68,19,5
6917,2873212765,55,20,6
6918,2873212765,59,21,6
6919,2873212765,52,22,6
6920,2873212765,52,23,6
6921,2873212765,52,0,1
6922,2873212765,52,1,1
6923,2873212765,52,2,1
6924,2873212765,52,3,1
6925,2873212765,52,4,2
6926,2873212765,83,5,2
6927,2873212765,67,6,2
6928,2873212765,108,7,2
6929,2873212765,131,8,3
6930,2873212765,131,9,3
6931,2873212765,125,10,3
6932,2873212765,70,11,3
6933,2873212765,146,12,4
6934,2873212765,122,13,4
6935,2873212765,66,14,4
6936,2873212765,62,15,4
6937,2873212765,87,16,5
6938,2873212765,75,17,5
6939,2873212765,99,18,5
6940,2873212765,87,19,5
6941,2873212765,67,20,6
6942,2873212765,70,21,6
6943,2873212765,52,22,6
6944,2873212765,52,23,6
6945,2873212765,52,0,1
6946,2873212765,52,1,1
6947,2873212765,52,2,1
6948,2873212765,52,3,1
6949,2873212765,52,4,2
6950,2873212765,92,5,2
6951,2873212765,58,6,2
6952,2873212765,87,7,2
6953,2873212765,112,8,3
6954,2873212765,127,9,3
6955,2873212765,114,10,3
6956,2873212765,90,11,3
6957,2873212765,103,12,4
6958,2873212765,102,13,4
6959,2873212765,57,14,4
6960,2873212765,81,15,4
6961,2873212765,77,16,5
6962,2873212765,76,17,5
6963,2873212765,90,18,5
6964,2873212765,54,19,5
6965,2873212765,66,20,6
6966,2873212765,52,21,6
6967,2873212765,65,22,6
6968,2873212765,52,23,6
6969,2873212765,53,0,1
6970,2873212765,53,1,1
6971,2873212765,53,2,1
6972,2873212765,53,3,1
6973,2873212765,53,4,2
6974,2873212765,53,5,2
6975,2873212765,87,6,2
6976,2873212765,132,7,2
6977,2873212765,125,8,3
6978,2873212765,135,9,3
6979,2873212765,125,10,3
6980,2873212765,83,11,3
6981,2873212765,75,12,4
6982,2873212765,109,13,4
6983,2873212765,104,14,4
6984,2873212765,102,15,4
6985,3372868164,56,0,1
6986,3372868164,56,1,1
6987,3372868164,59,2,1
6988,3372868164,56,3,1
6989,3372868164,56,4,2
6990,3372868164,56,5,2
6991,3372868164,65,6,2
6992,3372868164,62,7,2
6993,3372868164,81,8,3
6994,3372868164,100,9,3
6995,3372868164,103,10,3
6996,3372868164,81,11,3
6997,3372868164,74,12,4
6998,3372868164,86,13,4
6999,3372868164,104,14,4
7000,3372868164,82,15,4
7001,3372868164,76,16,5
7002,3372868164,84,17,5
7003,3372868164,87,18,5
7004,3372868164,81,19,5
7005,3372868164,77,20,6
7006,3372868164,85,21,6
7007,3372868164,64,22,6
7008,3372868164,56,23,6
7009,3372868164,60,0,1
7010,3372868164,57,1,1
7011,3372868164,56,2,1
7012,3372868164,56,3,1
7013,3372868164,56,4,2
7014,3372868164,56,5,2
7015,3372868164,56,6,2
7016,3372868164,65,7,2
7017,3372868164,80,8,3
7018,3372868164,112,9,3
7019,3372868164,237,10,3
7020,3372868164,96,11,3
7021,3372868164,129,12,4
7022,3372868164,91,13,4
7023,3372868164,140,14,4
7024,3372868164,97,15,4
7025,3372868164,103,16,5
7026,3372868164,97,17,5
7027,3372868164,96,18,5
7028,3372868164,90,19,5
7029,3372868164,89,20,6
7030,3372868164,61,21,6
7031,3372868164,56,22,6
7032,3372868164,56,23,6
7033,3372868164,57,0,1
7034,3372868164,56,1,1
7035,3372868164,57,2,1
7036,3372868164,56,3,1
7037,3372868164,56,4,2
7038,3372868164,68,5,2
7039,3372868164,73,6,2
7040,3372868164,88,7,2
7041,3372868164,105,8,3
7042,3372868164,94,9,3
7043,3372868164,112,10,3
7044,3372868164,189,11,3
7045,3372868164,73,12,4
7046,3372868164,98,13,4
7047,3372868164,122,14,4
7048,3372868164,114,15,4
7049,3372868164,87,16,5
7050,3372868164,89,17,5
7051,3372868164,103,18,5
7052,3372868164,108,19,5
7053,3372868164,80,20,6
7054,3372868164,62,21,6
7055,3372868164,62,22,6
7056,3372868164,56,23,6
7057,3372868164,59,0,1
7058,3372868164,56,1,1
7059,3372868164,56,2,1
7060,3372868164,56,3,1
7061,3372868164,56,4,2
7062,3372868164,60,5,2
7063,3372868164,56,6,2
7064,3372868164,56,7,2
7065,3372868164,82,8,3
7066,3372868164,99,9,3
7067,3372868164,79,10,3
7068,3372868164,122,11,3
7069,3372868164,111,12,4
7070,3372868164,73,13,4
7071,3372868164,56,14,4
7072,3372868164,110,15,4
7073,3372868164,96,16,5
7074,3372868164,98,17,5
7075,3372868164,128,18,5
7076,3372868164,116,19,5
7077,3372868164,96,20,6
7078,3372868164,76,21,6
7079,3372868164,56,22,6
7080,3372868164,56,23,6
7081,3372868164,56,0,1
7082,3372868164,56,1,1
7083,3372868164,56,2,1
7084,3372868164,56,3,1
7085,3372868164,56,4,2
7086,3372868164,75,5,2
7087,3372868164,81,6,2
7088,3372868164,123,7,2
7089,3372868164,110,8,3
7090,3372868164,90,9,3
7091,3372868164,123,10,3
7092,3372868164,95,11,3
7093,3372868164,109,12,4
7094,3372868164,88,13,4
7095,3372868164,75,14,4
7096,3372868164,98,15,4
7097,3372868164,67,16,5
7098,3372868164,79,17,5
7099,3372868164,56,18,5
7100,3372868164,80,19,5
7101,3372868164,93,20,6
7102,3372868164,73,21,6
7103,3372868164,56,22,6
7104,3372868164,57,23,6
7105,3372868164,59,0,1
7106,3372868164,56,1,1
7107,3372868164,57,2,1
7108,3372868164,59,3,1
7109,3372868164,56,4,2
7110,3372868164,57,5,2
7111,3372868164,65,6,2
7112,3372868164,100,7,2
7113,3372868164,103,8,3
7114,3372868164,71,9,3
7115,3372868164,64,10,3
7116,3372868164,83,11,3
7117,3372868164,103,12,4
7118,3372868164,63,13,4
7119,3372868164,93,14,4
7120,3372868164,215,15,4
7121,3372868164,77,16,5
7122,3372868164,96,17,5
7123,3372868164,88,18,5
7124,3372868164,116,19,5
7125,3372868164,100,20,6
7126,3372868164,66,21,6
7127,3372868164,63,22,6
7128,3372868164,56,23,6
7129,3372868164,57,0,1
7130,3372868164,56,1,1
7131,3372868164,56,2,1
7132,3372868164,57,3,1
7133,3372868164,59,4,2
7134,3372868164,65,5,2
7135,3372868164,70,6,2
7136,3372868164,61,7,2
7137,3372868164,116,8,3
7138,3372868164,100,9,3
7139,3372868164,251,10,3
7140,3372868164,103,11,3
7141,3372868164,68,12,4
7142,3372868164,56,13,4
7143,3372868164,90,14,4
7144,3372868164,94,15,4
7145,3372868164,103,16,5
7146,3372868164,95,17,5
7147,3372868164,101,18,5
7148,3372868164,87,19,5
7149,3372868164,94,20,6
7150,3372868164,56,21,6
7151,3372868164,63,22,6
7152,3372868164,56,23,6
7153,3372868164,56,0,1
7154,3372868164,57,1,1
7155,3372868164,56,2,1
7156,3372868164,56,3,1
7157,3372868164,56,4,2
7158,3372868164,56,5,2
7159,3372868164,57,6,2
7160,3372868164,65,7,2
7161,3372868164,62,8,3
7162,3372868164,94,9,3
7163,3372868164,94,10,3
7164,3372868164,137,11,3
7165,3372868164,96,12,4
7166,3372868164,103,13,4
7167,3372868164,123,14,4
7168,3372868164,92,15,4
7169,3372868164,71,16,5
7170,3372868164,114,17,5
7171,3372868164,123,18,5
7172,3372868164,96,19,5
7173,3372868164,64,20,6
7174,3372868164,82,21,6
7175,3372868164,88,22,6
7176,3372868164,85,23,6
7177,3372868164,56,0,1
7178,3372868164,56,1,1
7179,3372868164,56,2,1
7180,3372868164,59,3,1
7181,3372868164,56,4,2
7182,3372868164,58,5,2
7183,3372868164,56,6,2
7184,3372868164,59,7,2
7185,3372868164,92,8,3
